Start time UTC,End time UTC,Wind Turbine (MWh/h),Solar Panel (MWh/h),Hydropower (MWh/h)
2023/2/28 22:00,2023/2/28 23:00,3826,0,1149
2023/2/28 23:00,2023/3/1 0:00,3505,0,1053
2023/3/1 0:00,2023/3/1 1:00,3368,0,1011
2023/3/1 1:00,2023/3/1 2:00,2998,0,900
2023/3/1 2:00,2023/3/1 3:00,2840,0,853
2023/3/1 3:00,2023/3/1 4:00,2463,0,740
2023/3/1 4:00,2023/3/1 5:00,2271,0,682
2023/3/1 5:00,2023/3/1 6:00,2228,0,669
2023/3/1 6:00,2023/3/1 7:00,2113,22.5,635
2023/3/1 7:00,2023/3/1 8:00,1858,55.6,558
2023/3/1 8:00,2023/3/1 9:00,1555,109.8,468
2023/3/1 9:00,2023/3/1 10:00,1310,148.9,394
2023/3/1 10:00,2023/3/1 11:00,1313,163.8,395
2023/3/1 11:00,2023/3/1 12:00,1318,152.1,396
2023/3/1 12:00,2023/3/1 13:00,1194,128.2,359
2023/3/1 13:00,2023/3/1 14:00,745,86,225
2023/3/1 14:00,2023/3/1 15:00,612,39.9,185
2023/3/1 15:00,2023/3/1 16:00,593,0.5,179
2023/3/1 16:00,2023/3/1 17:00,864,0,260
2023/3/1 17:00,2023/3/1 18:00,1346,0,405
2023/3/1 18:00,2023/3/1 19:00,2170,0,652
2023/3/1 19:00,2023/3/1 20:00,2935,0,882
2023/3/1 20:00,2023/3/1 21:00,3603,0,1082
2023/3/1 21:00,2023/3/1 22:00,4186,0,1257
2023/3/1 22:00,2023/3/1 23:00,4396,0,1320
2023/3/1 23:00,2023/3/2 0:00,4446,0,1335
2023/3/2 0:00,2023/3/2 1:00,4435,0,1332
2023/3/2 1:00,2023/3/2 2:00,4537,0,1362
2023/3/2 2:00,2023/3/2 3:00,4521,0,1357
2023/3/2 3:00,2023/3/2 4:00,4451,0,1336
2023/3/2 4:00,2023/3/2 5:00,4442,0,1334
2023/3/2 5:00,2023/3/2 6:00,4440,0.1,1333
2023/3/2 6:00,2023/3/2 7:00,4334,43.7,1301
2023/3/2 7:00,2023/3/2 8:00,4064,104.9,1220
2023/3/2 8:00,2023/3/2 9:00,3807,150.6,1143
2023/3/2 9:00,2023/3/2 10:00,3666,177.9,1101
2023/3/2 10:00,2023/3/2 11:00,3577,180.3,1074
2023/3/2 11:00,2023/3/2 12:00,3441,179.1,1033
2023/3/2 12:00,2023/3/2 13:00,3244,155.7,974
2023/3/2 13:00,2023/3/2 14:00,2940,96.6,883
2023/3/2 14:00,2023/3/2 15:00,2992,50.9,899
2023/3/2 15:00,2023/3/2 16:00,3237,2.6,972
2023/3/2 16:00,2023/3/2 17:00,3584,0,1076
2023/3/2 17:00,2023/3/2 18:00,3612,0,1085
2023/3/2 18:00,2023/3/2 19:00,3791,0,1138
2023/3/2 19:00,2023/3/2 20:00,3779,0,1135
2023/3/2 20:00,2023/3/2 21:00,3731,0,1120
2023/3/2 21:00,2023/3/2 22:00,3803,0,1142
2023/3/2 22:00,2023/3/2 23:00,3689,0,1108
2023/3/2 23:00,2023/3/3 0:00,3459,0,1039
2023/3/3 0:00,2023/3/3 1:00,3387,0,1017
2023/3/3 1:00,2023/3/3 2:00,3473,0,1043
2023/3/3 2:00,2023/3/3 3:00,3387,0,1017
2023/3/3 3:00,2023/3/3 4:00,3284,0,986
2023/3/3 4:00,2023/3/3 5:00,3280,0,985
2023/3/3 5:00,2023/3/3 6:00,3055,0.2,918
2023/3/3 6:00,2023/3/3 7:00,2792,50,839
2023/3/3 7:00,2023/3/3 8:00,1882,107.1,566
2023/3/3 8:00,2023/3/3 9:00,990,150.2,298
2023/3/3 9:00,2023/3/3 10:00,701,171.9,211
2023/3/3 10:00,2023/3/3 11:00,735,142.1,222
2023/3/3 11:00,2023/3/3 12:00,1171,129.8,352
2023/3/3 12:00,2023/3/3 13:00,1265,101.3,381
2023/3/3 13:00,2023/3/3 14:00,1263,63.2,380
2023/3/3 14:00,2023/3/3 15:00,1156,28.8,348
2023/3/3 15:00,2023/3/3 16:00,1027,0.6,309
2023/3/3 16:00,2023/3/3 17:00,878,0,264
2023/3/3 17:00,2023/3/3 18:00,1056,0,318
2023/3/3 18:00,2023/3/3 19:00,1522,0,458
2023/3/3 19:00,2023/3/3 20:00,1628,0,489
2023/3/3 20:00,2023/3/3 21:00,1647,0,495
2023/3/3 21:00,2023/3/3 22:00,1538,0,462
2023/3/3 22:00,2023/3/3 23:00,1400,0,421
2023/3/3 23:00,2023/3/4 0:00,1343,0,404
2023/3/4 0:00,2023/3/4 1:00,1400,0,421
2023/3/4 1:00,2023/3/4 2:00,1618,0,486
2023/3/4 2:00,2023/3/4 3:00,1722,0,518
2023/3/4 3:00,2023/3/4 4:00,1773,0,533
2023/3/4 4:00,2023/3/4 5:00,1904,0,572
2023/3/4 5:00,2023/3/4 6:00,2063,0.2,620
2023/3/4 6:00,2023/3/4 7:00,2053,21.6,617
2023/3/4 7:00,2023/3/4 8:00,1770,50.8,532
2023/3/4 8:00,2023/3/4 9:00,1342,77.8,404
2023/3/4 9:00,2023/3/4 10:00,1063,82.3,320
2023/3/4 10:00,2023/3/4 11:00,1063,91.7,320
2023/3/4 11:00,2023/3/4 12:00,991,103.7,298
2023/3/4 12:00,2023/3/4 13:00,772,93.3,233
2023/3/4 13:00,2023/3/4 14:00,618,68.7,186
2023/3/4 14:00,2023/3/4 15:00,558,38.6,168
2023/3/4 15:00,2023/3/4 16:00,506,1.5,153
2023/3/4 16:00,2023/3/4 17:00,592,0,179
2023/3/4 17:00,2023/3/4 18:00,597,0,180
2023/3/4 18:00,2023/3/4 19:00,588,0,177
2023/3/4 19:00,2023/3/4 20:00,523,0,158
2023/3/4 20:00,2023/3/4 21:00,467,0,141
2023/3/4 21:00,2023/3/4 22:00,428,0,129
2023/3/4 22:00,2023/3/4 23:00,441,0,133
2023/3/4 23:00,2023/3/5 0:00,500,0,151
2023/3/5 0:00,2023/3/5 1:00,461,0,139
2023/3/5 1:00,2023/3/5 2:00,475,0,144
2023/3/5 2:00,2023/3/5 3:00,459,0,139
2023/3/5 3:00,2023/3/5 4:00,497,0,150
2023/3/5 4:00,2023/3/5 5:00,555,0,168
2023/3/5 5:00,2023/3/5 6:00,662,0.5,200
2023/3/5 6:00,2023/3/5 7:00,652,29.6,197
2023/3/5 7:00,2023/3/5 8:00,576,66,174
2023/3/5 8:00,2023/3/5 9:00,381,97.1,115
2023/3/5 9:00,2023/3/5 10:00,312,107.1,95
2023/3/5 10:00,2023/3/5 11:00,260,109.4,79
2023/3/5 11:00,2023/3/5 12:00,210,100.4,64
2023/3/5 12:00,2023/3/5 13:00,209,92.7,64
2023/3/5 13:00,2023/3/5 14:00,239,64.8,73
2023/3/5 14:00,2023/3/5 15:00,303,38.7,92
2023/3/5 15:00,2023/3/5 16:00,321,0.7,97
2023/3/5 16:00,2023/3/5 17:00,494,0,149
2023/3/5 17:00,2023/3/5 18:00,635,0,192
2023/3/5 18:00,2023/3/5 19:00,700,0,211
2023/3/5 19:00,2023/3/5 20:00,707,0,213
2023/3/5 20:00,2023/3/5 21:00,603,0,182
2023/3/5 21:00,2023/3/5 22:00,431,0,130
2023/3/5 22:00,2023/3/5 23:00,335,0,102
2023/3/5 23:00,2023/3/6 0:00,274,0,83
2023/3/6 0:00,2023/3/6 1:00,256,0,78
2023/3/6 1:00,2023/3/6 2:00,274,0,83
2023/3/6 2:00,2023/3/6 3:00,311,0,94
2023/3/6 3:00,2023/3/6 4:00,327,0,99
2023/3/6 4:00,2023/3/6 5:00,370,0,112
2023/3/6 5:00,2023/3/6 6:00,428,0.1,129
2023/3/6 6:00,2023/3/6 7:00,455,41.3,138
